,Unnamed: 0,School ID,City,Zip Code,2018 Rank,2018 Rank Stars,2018 Rank Level,2018 Avg Score,School Level
361,11,341521003612,Kendall Park,8824,351,4,Elementary,75.87355,Elementary
362,12,340417004224,East Hanover,7936,351,4,Elementary,75.87355,Elementary
363,13,341323004688,New Egypt,8533,351,4,Elementary,75.87355,Elementary
364,14,341728004982,Wayne,7470,351,4,Elementary,75.87355,Elementary
365,15,340258002020,West Caldwell,7006,351,4,Elementary,75.87355,Elementary
366,16,340132005120,Bedminster,7921,351,4,Elementary,75.87355,Elementary
367,17,341521000043,Dayton,8810,351,4,Elementary,75.87355,Elementary
368,18,341563005702,Springfield,7081,351,4,Elementary,75.87355,Elementary
369,19,341650005758,Union,7083,351,4,Elementary,75.87355,Elementary
370,20,341533002432,Maplewood,7040,351,4,Elementary,75.87355,Elementary
371,21,340858004294,Lincoln Park,7035,351,4,Elementary,75.87355,Elementary
372,22,341776005778,Westfield,7090,351,4,Elementary,75.87355,Elementary
373,23,340756003862,Farmingdale,7727,351,4,Elementary,75.87355,Elementary
374,24,340564003818,Freehold,7728,351,4,Elementary,75.87355,Elementary
375,25,341050006096,Monroe Township,8831,351,4,Elementary,75.87355,Elementary
376,26,341536003638,South Plainfield,7080,351,4,Elementary,75.87355,Elementary
377,27,340150000280,Bergenfield,7621,351,4,Elementary,75.87355,Elementary
378,28,340669004258,Whippany,7981,351,4,Elementary,75.87355,Elementary
379,29,340960002586,Mantua,8051,351,4,Elementary,75.87355,Elementary
380,30,340399000348,Dumont,7628,351,4,Elementary,75.87355,Elementary
381,31,340384001716,Cape May Court House,8210,351,4,Elementary,75.87355,Elementary
382,32,341185000660,Norwood,7648,351,4,Elementary,75.87355,Elementary
383,33,341686000892,Waldwick,7463,351,4,Elementary,75.87355,Elementary
384,34,341248004446,Parsippany,7054,351,4,Elementary,75.87355,Elementary
385,35,340987001128,Medford,8055,351,4,Elementary,75.87355,Elementary
386,36,340258002014,West Caldwell,7006,351,4,Elementary,75.87355,Elementary
387,37,340924004302,Madison,7940,351,4,Elementary,75.87355,Elementary
388,38,341689004144,Wall,7719,351,4,Elementary,75.87355,Elementary
389,39,341728000408,Wayne,7470,351,4,Elementary,75.87355,Elementary
390,40,340663005354,Newton,7860,351,4,Elementary,75.87355,Elementary
391,41,340693000518,Hasbrouck Heights,7604,351,4,Elementary,75.87355,Elementary
392,42,340576000478,Garfield,7026,351,4,Elementary,75.87355,Elementary
393,43,341047005938,Williamstown,8094,351,4,Elementary,75.87355,Elementary
394,44,340861005582,Linden,7036,351,4,Elementary,75.87355,Elementary
395,45,341536003640,South Plainfield,7080,351,4,Elementary,75.87355,Elementary
396,46,340531000446,Fort Lee,7024,351,4,Elementary,75.87355,Elementary
397,47,341188002392,Nutley,7110,351,4,Elementary,75.87355,Elementary
398,48,341182000656,Northvale,7647,351,4,Elementary,75.87355,Elementary
399,49,341014000612,Midland Park,7432,351,4,Elementary,75.87355,Elementary
400,0,341188002390,Nutley,7110,401,4,Elementary,72.95142,Elementary
401,1,341023000159,Clarksburg,8510,401,4,Elementary,72.95142,Elementary
402,2,341365004496,Randolph,7869,401,4,Elementary,72.95142,Elementary
403,3,341128000628,New Milford,7646,401,4,Elementary,72.95142,Elementary
404,4,340534005336,Branchville,7826,401,4,Elementary,72.95142,Elementary
405,5,341467005682,Scotch Plains,7076,401,4,Elementary,72.95142,Elementary
406,6,340927003504,Old Bridge,8857,401,4,Elementary,72.95142,Elementary
407,7,341623004736,Toms River,8753,401,4,Elementary,72.95142,Elementary
408,8,340783003395,Jersey City,7306,401,4,Elementary,72.95142,Elementary
409,9,341081000337,Morristown,7960,401,4,Elementary,72.95142,Elementary
410,10,340102003746,Atlantic Highlands,7716,401,4,Elementary,72.95142,Elementary
411,11,341329004696,Point Pleasant Beach,8742,401,4,Elementary,72.95142,Elementary
412,12,341644000805,Hampton,8827,401,4,Elementary,72.95142,Elementary
413,13,340336002970,Lebanon,8833,401,4,Elementary,72.95142,Elementary
414,14,341707002656,Turnersville,8012,401,4,Elementary,72.95142,Elementary
415,15,340885000554,Lodi,7644,401,4,Elementary,72.95142,Elementary
416,16,340123004568,Bay Head,8742,401,4,Elementary,72.95142,Elementary
417,17,340828001566,Laurel Springs,8021,401,4,Elementary,72.95142,Elementary
418,18,341692000900,Wallington,7057,401,4,Elementary,72.95142,Elementary
419,19,341386004948,Ringwood,7456,401,4,Elementary,72.95142,Elementary
420,20,341095000423,Mount Laurel,8054,401,4,Elementary,72.95142,Elementary
421,21,341056002168,Upper Montclair,7042,401,4,Elementary,72.95142,Elementary
422,22,340003500307,Jersey City,7304,401,4,Elementary,72.95142,Elementary
423,23,340975003970,Matawan,7747,401,4,Elementary,72.95142,Elementary
424,24,340300001444,Cherry Hill,8003,401,4,Elementary,72.95142,Elementary
425,25,340927003510,Keyport,7735,401,4,Elementary,72.95142,Elementary
426,26,340519002988,Flemington,8822,401,4,Elementary,72.95142,Elementary
427,27,340327000308,Cliffside Park,7010,401,4,Elementary,72.95142,Elementary
428,28,341695004960,Wanaque,7465,401,4,Elementary,72.95142,Elementary
429,29,341242000702,Paramus,7652,401,4,Elementary,72.95142,Elementary
430,30,340330004780,Clifton,7012,401,4,Elementary,72.95142,Elementary
431,31,340126002710,Bayonne,7002,401,4,Elementary,72.95142,Elementary
432,32,341308002618,Pitman,8071,401,4,Elementary,72.95142,Elementary
433,33,341533002442,South Orange,7079,401,4,Elementary,72.95142,Elementary
434,34,341056002176,Montclair,7042,401,4,Elementary,72.95142,Elementary
435,35,340756003868,Howell,7731,401,4,Elementary,72.95142,Elementary
436,36,341197001750,Ocean City,8226,401,4,Elementary,72.95142,Elementary
437,37,340216000199,Neshanic Station,8853,401,4,Elementary,72.95142,Elementary
438,38,340327000306,Cliffside Park,7010,401,4,Elementary,72.95142,Elementary
439,39,340342001484,Collingswood,8108,401,4,Elementary,72.95142,Elementary
440,40,340636001550,Haddonfield,8033,401,4,Elementary,72.95142,Elementary
441,41,341551003243,Sparta,7871,401,4,Elementary,72.95142,Elementary
442,42,341248004440,Boonton,7005,401,4,Elementary,72.95142,Elementary
443,43,341056005984,Montclair,7042,401,4,Elementary,72.95142,Elementary
444,44,340255000728,Stanhope,7874,401,4,Elementary,72.95142,Elementary
445,45,340999003394,Metuchen,8840,401,4,Elementary,72.95142,Elementary
446,46,340723005230,Hillsborough,8844,401,4,Elementary,72.95142,Elementary
447,47,340927003516,Old Bridge,8857,401,4,Elementary,72.95142,Elementary
448,48,341068000620,Moonachie,7074,401,4,Elementary,72.95142,Elementary
449,49,341248004454,Parsippany,7054,401,4,Elementary,72.95142,Elementary
450,0,341098004410,Budd Lake,7828,451,3,Elementary,69.86729,Elementary
451,1,341056002170,Montclair,7042,451,3,Elementary,69.86729,Elementary
452,2,340711003002,High Bridge,8829,451,3,Elementary,69.86729,Elementary
453,3,340195004156,Boonton,7005,451,3,Elementary,69.86729,Middle
454,4,340885000552,Lodi,7644,451,3,Elementary,69.86729,Elementary
455,5,341431005672,Roselle Park,7204,451,3,Elementary,69.86729,Elementary
456,6,341734002658,Wenonah,8090,451,3,Elementary,69.86729,Elementary
457,7,340840003162,Lawrenceville,8648,451,3,Elementary,69.86729,Elementary
458,8,340000900177,Bernardsville,7924,451,3,Elementary,69.86729,Elementary
459,9,340309001016,Chesterfield,8515,451,3,Elementary,69.86729,Elementary
460,10,340183001994,Bloomfield,7003,451,3,Elementary,69.86729,Elementary
461,11,340927000195,Old Bridge,8857,451,3,Elementary,69.86729,Elementary
462,12,341464003584,Parlin,8859,451,3,Elementary,69.86729,Elementary
463,13,341089001600,Mount Ephraim,8059,451,3,Elementary,69.86729,Elementary
464,14,340203005927,Bordentown,8505,451,3,Elementary,69.86729,Elementary
465,15,340411003312,E Brunswick,8816,451,3,Elementary,69.86729,Elementary
466,16,341398004498,Riverdale,7457,451,3,Elementary,69.86729,Elementary
467,17,340342001480,Collingswood,8108,451,3,Elementary,69.86729,Elementary
468,18,340300001440,Cherry Hill,8003,451,3,Elementary,69.86729,Elementary
469,19,341713004542,Long Valley,7853,451,3,Elementary,69.86729,Elementary
470,20,341035004326,Mine Hill,7803,451,3,Elementary,69.86729,Elementary
471,21,341812003698,Iselin,8830,451,3,Elementary,69.86729,Elementary
472,22,340567005804,Johnsonburg,7846,451,3,Elementary,69.86729,Elementary
473,23,340576000387,Garfield,7026,451,3,Elementary,69.86729,Elementary
474,24,341095001156,Mount Laurel,8054,451,3,Elementary,69.86729,Elementary
475,25,340315005450,Clark,7066,451,3,Elementary,69.86729,Elementary
476,26,340135001972,Belleville,7109,451,3,Elementary,69.86729,Elementary
477,27,340810004630,Lanoka Harbor,8734,451,3,Elementary,69.86729,Elementary
478,28,341464003598,Sayreville,8872,451,3,Elementary,69.86729,Elementary
479,29,341446000812,Rutherford,7070,451,3,Elementary,69.86729,Elementary
480,30,341656004126,Allentown,8501,451,3,Elementary,69.86729,Elementary
481,31,340699004814,Hawthorne,7507,451,3,Elementary,69.86729,Elementary
482,32,341620004114,Tinton Falls,7724,451,3,Elementary,69.86729,Elementary
483,33,341047002596,Williamstown,8094,451,3,Elementary,69.86729,Elementary
484,34,340466000372,Elmwood Park,7407,451,3,Elementary,69.86729,Elementary
485,35,340942003942,Manasquan,8736,451,3,Elementary,69.86729,Elementary
486,36,341608000856,Teaneck,7666,451,3,Elementary,69.86729,Elementary
487,37,340300001462,Cherry Hill,8003,451,3,Elementary,69.86729,Elementary
488,38,341833005116,Woodstown,8098,451,3,Elementary,69.86729,Elementary
489,39,341365004492,Randolph,7869,451,3,Elementary,69.86729,Elementary
490,40,341098004404,Budd Lake,7828,451,3,Elementary,69.86729,Elementary
491,41,341056002182,Upper Montclair,7042,451,3,Elementary,69.86729,Elementary
492,42,340171005895,Asbury,8802,451,3,Elementary,69.86729,Elementary
493,43,340441003774,Eatontown,7724,451,3,Elementary,69.86729,Elementary
494,44,340411003300,E Brunswick,8816,451,3,Elementary,69.86729,Elementary
495,45,340399000346,Dumont,7628,451,3,Elementary,69.86729,Elementary
496,46,341095001166,Mount Laurel,8054,451,3,Elementary,69.86729,Elementary
497,47,341335004936,Pompton Lakes,7442,451,3,Elementary,69.86729,Elementary
498,48,341413004510,Dover,7801,451,3,Elementary,69.86729,Elementary
499,49,341191000664,Oakland,7436,451,3,Elementary,69.86729,Elementary
500,0,341572005404,Stanhope,7874,501,3,Elementary,66.06623,Elementary
501,1,340546002990,Quakertown,8868,501,3,Elementary,66.06623,Elementary
502,2,340399000344,Dumont,7628,501,3,Elementary,66.06623,Elementary
503,3,340948005036,Salem,8079,501,3,Elementary,66.06623,Elementary
504,4,340654003114,Hamilton,8690,501,3,Elementary,66.06623,Elementary
505,5,340927003520,Old Bridge,8857,501,3,Elementary,66.06623,Elementary
506,6,340654003130,Hamilton,8620,501,3,Elementary,66.06623,Elementary
507,7,341752005004,West Milford,7480,501,3,Elementary,66.06623,Elementary
508,8,341221005042,Pedricktown,8067,501,3,Elementary,66.06623,Elementary
509,9,340252004168,Butler,7405,501,3,Elementary,66.06623,Elementary
510,10,340222004596,Brick,8724,501,3,Elementary,66.06623,Elementary
511,11,340570002992,Frenchtown,8825,501,3,Elementary,66.06623,Elementary
512,12,340603001518,Glendora,8029,501,3,Elementary,66.06623,Elementary
513,13,340203005926,Bordentown,8505,501,3,Elementary,66.06623,Elementary
514,14,341524000836,South Hackensack,7606,501,3,Elementary,66.06623,Elementary
515,15,340330004792,Clifton,7013,501,3,Elementary,66.06623,Elementary
516,16,341413004518,Rockaway,7866,501,3,Elementary,66.06623,Elementary
517,17,340429000474,East Rutherford,7073,501,3,Elementary,66.06623,Elementary
518,18,341413004516,Dover,7801,501,3,Elementary,66.06623,Elementary
519,19,341740001762,West Cape May,8204,501,3,Elementary,66.06623,Elementary
520,20,340813005374,Lafayette,7848,501,3,Elementary,66.06623,Elementary
521,21,340621000471,Stewartsville,8886,501,3,Elementary,66.06623,Elementary
522,22,341752005006,West Milford,7480,501,3,Elementary,66.06623,Elementary
523,23,341689004136,Wall,7719,501,3,Elementary,66.06623,Elementary
524,24,341728004978,Wayne,7470,501,3,Elementary,66.06623,Elementary
525,25,340300001458,Cherry Hill,8034,501,3,Elementary,66.06623,Elementary
526,26,340001400258,Englewood,7631,501,3,Elementary,66.06623,Elementary
527,27,341029003434,Milltown,8850,501,3,Elementary,66.06623,Elementary
528,28,340945000031,Manchester,8733,501,3,Elementary,66.06623,Elementary
529,29,341464003586,Parlin,8859,501,3,Elementary,66.06623,Elementary
530,30,341728004992,Wayne,7470,501,3,Elementary,66.06623,Elementary
531,31,341329004698,Point Pleasant Beach,8742,501,3,Elementary,66.06623,Elementary
532,32,340333002964,Clinton,8809,501,3,Elementary,66.06623,Elementary
533,33,341650000247,Union,7083,501,3,Elementary,66.06623,Elementary
534,34,340519006086,Flemington,8822,501,3,Elementary,66.06623,Elementary
535,35,341341003192,Princeton,8540,501,3,Elementary,66.06623,Elementary
536,36,340489000056,Marlton,8053,501,3,Elementary,66.06623,Elementary
537,37,340564003820,Freehold,7728,501,3,Elementary,66.06623,Elementary
538,38,340669004250,Whippany,7981,501,3,Elementary,66.06623,Elementary
539,39,341308002620,Pitman,8071,501,3,Elementary,66.06623,Elementary
540,40,341269005942,Paterson,7505,501,3,Elementary,66.06623,Elementary
541,41,341017003020,Milford,8848,501,3,Elementary,66.06623,Elementary
542,42,341536003644,South Plainfield,7080,501,3,Elementary,66.06623,Elementary
543,43,341752005012,West Milford,7480,501,3,Elementary,66.06623,Elementary
544,44,341752004998,West Milford,7480,501,3,Elementary,66.06623,Elementary
545,45,341434004532,Succasunna,7876,501,3,Elementary,66.06623,Elementary
546,46,340885000562,Lodi,7644,501,3,Elementary,66.06623,Elementary
547,47,340555005344,Newton,7860,501,3,Elementary,66.06623,Elementary
548,48,340327000310,Cliffside Park,7010,501,3,Elementary,66.06623,Elementary
549,49,340330004788,Clifton,7012,501,3,Elementary,66.06623,Elementary
550,0,341005003406,Middlesex,8846,551,3,Elementary,62.3625,Elementary
551,1,341812003718,Colonia,7067,551,3,Elementary,62.3625,Elementary
552,2,340840006069,Lawrenceville,8648,551,3,Elementary,62.3625,Elementary
553,3,341728004984,Wayne,7470,551,3,Elementary,62.3625,Elementary
554,4,340783002810,Jersey City,7307,551,3,Elementary,62.3625,Elementary
555,5,340783002812,Jersey City,7307,551,3,Elementary,62.3625,Elementary
556,6,340642001088,Hainesport,8036,551,3,Elementary,62.3625,Elementary
557,7,340927003512,Parlin,8859,551,3,Elementary,62.3625,Elementary
558,8,341134002330,Newark,7105,551,3,Elementary,62.3625,Elementary
559,9,340105001302,Audubon,8106,551,3,Elementary,62.3625,Elementary
560,10,341695004958,Haskell,7420,551,3,Elementary,62.3625,Elementary
561,11,340552005802,Washington,7882,551,3,Elementary,62.3625,Elementary
562,12,340459005522,Elizabeth,7208,551,3,Elementary,62.3625,Elementary
563,13,340564003812,Freehold,7728,551,3,Elementary,62.3625,Elementary
564,14,341011003986,Belford,7718,551,3,Elementary,62.3625,Elementary
565,15,341155004832,North Haledon,7508,551,3,Elementary,62.3625,Elementary
566,16,341308002626,Pitman,8071,551,3,Elementary,62.3625,Elementary
567,17,341752005010,Hewitt,7421,551,3,Elementary,62.3625,Elementary
568,18,340747005826,Hope,7844,551,3,Elementary,62.3625,Elementary
569,19,340807005832,Delaware,7833,551,3,Elementary,62.3625,Elementary
570,20,341674002454,Verona,7044,551,3,Elementary,62.3625,Elementary
571,21,341269006099,Paterson,7514,551,3,Elementary,62.3625,Elementary
572,22,341638002916,Union City,7087,551,3,Elementary,62.3625,Elementary
573,23,340471000382,Emerson,7630,551,3,Elementary,62.3625,Elementary
574,24,341143000642,North Arlington,7031,551,3,Elementary,62.3625,Elementary
575,25,340774004622,Jackson,8527,551,3,Elementary,62.3625,Elementary
576,26,340774004620,Jackson,8527,551,3,Elementary,62.3625,Elementary
577,27,340756003860,Howell,7731,551,3,Elementary,62.3625,Elementary
578,28,341081004386,Morristown,7960,551,3,Elementary,62.3625,Elementary
579,29,340393004216,Dover,7801,551,3,Elementary,62.3625,Elementary
580,30,341413004520,Rockaway,7866,551,3,Elementary,62.3625,Elementary
581,31,341485002902,Secaucus,7094,551,3,Elementary,62.3625,Elementary
582,32,340654003118,Hamilton,8619,551,3,Elementary,62.3625,Elementary
583,33,341134002274,Newark,7107,551,3,Elementary,62.3625,Elementary
584,34,341527002628,Harrisonville,8039,551,3,Elementary,62.3625,Elementary
585,35,340636001544,Oaklyn,8107,551,3,Elementary,62.3625,Elementary
586,36,341305003568,Piscataway,8854,551,3,Elementary,62.3625,Elementary
587,37,341335004934,Pompton Lakes,7442,551,3,Elementary,62.3625,Elementary
588,38,341377000750,Ridgefield,7657,551,3,Elementary,62.3625,Other
589,39,341812003710,Woodbridge,7095,551,3,Elementary,62.3625,Elementary
590,40,340774004618,Jackson,8527,551,3,Elementary,62.3625,Elementary
591,41,341365004490,Randolph,7869,551,3,Elementary,62.3625,Elementary
592,42,341293003417,Fords,8863,551,3,Elementary,62.3625,Elementary
593,43,341485002904,Secaucus,7094,551,3,Elementary,62.3625,Elementary
594,44,340450003346,Edison,8837,551,3,Elementary,62.3625,Elementary
595,45,340603000428,Sicklerville,8081,551,3,Elementary,62.3625,Elementary
596,46,340927003522,Old Bridge,8857,551,3,Elementary,62.3625,Elementary
597,47,341728004986,Wayne,7470,551,3,Elementary,62.3625,Elementary
598,48,341332004704,Point Pleasant Beach,8742,551,3,Elementary,62.3625,Elementary
599,49,341095001160,Mount Laurel,8054,551,3,Elementary,62.3625,Elementary
600,0,340450003364,Edison,8817,601,3,Elementary,59.11249,Elementary
601,1,340228005166,Bridgewater,8807,601,3,Elementary,59.11249,Elementary
602,2,340810006050,Lanoka Harbor,8734,601,3,Elementary,59.11249,Elementary
603,3,341650005752,Union,7083,601,3,Elementary,59.11249,Elementary
604,4,341134002244,Newark,7104,601,3,Elementary,59.11249,Elementary
605,5,340300001454,Cherry Hill,8034,601,3,Elementary,59.11249,Elementary
606,6,341368003834,Hazlet,7730,601,3,Elementary,59.11249,Elementary
607,7,341812003714,Colonia,7067,601,3,Elementary,59.11249,Elementary
608,8,340843003012,Lebanon,8833,601,3,Elementary,59.11249,Elementary
609,9,341647000461,Barnegat,8005,601,3,Elementary,59.11249,Elementary
610,10,340984001114,Medford Lakes,8055,601,3,Elementary,59.11249,Middle
611,11,340627000498,Hackensack,7601,601,3,Elementary,59.11249,Elementary
612,12,341269000353,Paterson,7501,601,3,Elementary,59.11249,Elementary
613,13,340636001542,Westmont,8108,601,3,Elementary,59.11249,Elementary
614,14,341707002646,Turnersville,8012,601,3,Elementary,59.11249,Elementary
615,15,340801003008,Frenchtown,8825,601,3,Elementary,59.11249,Elementary
616,16,340576000480,Garfield,7026,601,3,Elementary,59.11249,Elementary
617,17,340222000166,Brick,8723,601,3,Elementary,59.11249,Elementary
618,18,341707002650,Sewell,8080,601,3,Elementary,59.11249,Elementary
619,19,340927003498,Old Bridge,8857,601,3,Elementary,59.11249,Elementary
620,20,340432003058,Hightstown,8520,601,3,Elementary,59.11249,Elementary
621,21,341599002995,Woolwich Township,8085,601,3,Elementary,59.11249,Elementary
622,22,340282003276,Carteret,7008,601,3,Elementary,59.11249,Elementary
623,23,341674002452,Verona,7044,601,3,Elementary,59.11249,Elementary
624,24,340579005532,Garwood,7027,601,3,Elementary,59.11249,Elementary
625,25,340444000362,Edgewater,7020,601,3,Elementary,59.11249,Elementary
626,26,341095001158,Mount Laurel,8054,601,3,Elementary,59.11249,Elementary
627,27,340117001308,Haddonfield,8033,601,3,Elementary,59.11249,Elementary
628,28,341812003688,Iselin,8830,601,3,Elementary,59.11249,Elementary
629,29,340654003128,Hamilton,8690,601,3,Elementary,59.11249,Elementary
630,30,340330004770,Clifton,7013,601,3,Elementary,59.11249,Elementary
631,31,341569004718,Manahawkin,8050,601,3,Elementary,59.11249,Elementary
632,32,340005100339,Morristown,7960,601,3,Elementary,59.11249,Elementary
633,33,340564003810,Freehold,7728,601,3,Elementary,59.11249,Elementary
634,34,341269004910,Paterson,7502,601,3,Elementary,59.11249,Elementary
635,35,340222004598,Brick,8723,601,3,Elementary,59.11249,Elementary
636,36,341206004068,Ocean,7712,601,3,Elementary,59.11249,Elementary
637,37,340300001430,Cherry Hill,8034,601,3,Elementary,59.11249,Elementary
638,38,340300001452,Cherry Hill,8002,601,3,Elementary,59.11249,Elementary
639,39,341431005666,Roselle Park,7204,601,3,Elementary,59.11249,Elementary
640,40,341818002698,Woodbury Hts,8097,601,3,Elementary,59.11249,Elementary
641,41,341638002918,Union City,7087,601,3,Elementary,59.11249,Elementary
642,42,341716005892,Washington,7882,601,3,Elementary,59.11249,Elementary
643,43,340654003100,Hamilton,8690,601,3,Elementary,59.11249,Elementary
644,44,341081004368,Morristown,7960,601,3,Elementary,59.11249,Elementary
645,45,340630005818,Hackettstown,7840,601,3,Elementary,59.11249,Elementary
646,46,340654003120,Hamilton,8619,601,3,Elementary,59.11249,Elementary
647,47,340489001076,Marlton,8053,601,3,Elementary,59.11249,Elementary
648,48,340900005840,Phillipsburg,8865,601,3,Elementary,59.11249,Elementary
649,49,341380000756,Ridgefield Park,7660,601,3,Elementary,59.11249,Elementary
650,0,340270001704,Cape May,8204,651,3,Elementary,54.930609999999994,Elementary
651,1,340780004278,Oak Ridge,7438,651,3,Elementary,54.930609999999994,Elementary
652,2,340183002000,Bloomfield,7003,651,3,Elementary,54.930609999999994,Elementary
653,3,340222004588,Brick,8724,651,3,Elementary,54.930609999999994,Elementary
654,4,341554003662,Spotswood,8884,651,3,Elementary,54.930609999999994,Elementary
655,5,341812003690,Colonia,7067,651,3,Elementary,54.930609999999994,Elementary
656,6,340720003846,Highlands,7732,651,3,Elementary,54.930609999999994,Elementary
657,7,341449000830,Saddle Brook,7663,651,3,Elementary,54.930609999999994,Elementary
658,8,341011003992,New Monmouth,7748,651,3,Elementary,54.930609999999994,Elementary
659,9,340075903196,Jersey City,7302,651,3,Elementary,54.930609999999994,Elementary
660,10,341761002488,West Orange,7052,651,3,Elementary,54.930609999999994,Elementary
661,11,340312001028,Cinnaminson,8077,651,3,Elementary,54.930609999999994,Elementary
662,12,340738003004,Milford,8848,651,3,Elementary,54.930609999999994,Elementary
663,13,341743002666,Woodbury,8096,651,3,Elementary,54.930609999999994,Elementary
664,14,341143000638,North Arlington,7031,651,3,Elementary,54.930609999999994,Elementary
665,15,341728004976,Wayne,7470,651,3,Elementary,54.930609999999994,Elementary
666,16,340840003164,Lawrenceville,8648,651,3,Elementary,54.930609999999994,Elementary
667,17,340618002574,Gibbstown,8027,651,3,Elementary,54.930609999999994,Elementary
668,18,341081004384,Morristown,7960,651,3,Elementary,54.930609999999994,Elementary
669,19,340159001324,Berlin,8009,651,3,Elementary,54.930609999999994,Elementary
670,20,340603001520,Blackwood,8012,651,3,Elementary,54.930609999999994,Elementary
671,21,340783002822,Jersey City,7304,651,3,Elementary,54.930609999999994,Elementary
672,22,340996001594,Merchantville,8109,651,3,Elementary,54.930609999999994,Elementary
673,23,341812003712,Metuchen,8840,651,3,Elementary,54.930609999999994,Elementary
674,24,341431005668,Roselle Park,7204,651,3,Elementary,54.930609999999994,Elementary
675,25,341713000815,Long Valley,7853,651,3,Elementary,54.930609999999994,Elementary
676,26,340126002728,Bayonne,7002,651,3,Elementary,54.930609999999994,Elementary
677,27,341011004002,Middletown,7748,651,3,Elementary,54.930609999999994,Elementary
678,28,341521006007,Kendall Park,8824,651,3,Elementary,54.930609999999994,Elementary
679,29,341005003414,Middlesex,8846,651,3,Elementary,54.930609999999994,Elementary
680,30,340846003018,Califon,7830,651,3,Elementary,54.930609999999994,Elementary
681,31,341281001216,Fort Dix,8640,651,3,Elementary,54.930609999999994,Elementary
682,32,340885000564,Lodi,7644,651,3,Elementary,54.930609999999994,Elementary
683,33,340861005572,Linden,7036,651,3,Elementary,54.930609999999994,Elementary
684,34,341194001604,Oaklyn,8107,651,3,Elementary,54.930609999999994,Elementary
685,35,341188002382,Nutley,7110,651,3,Elementary,54.930609999999994,Elementary
686,36,340489006065,Marlton,8053,651,3,Elementary,54.930609999999994,Elementary
687,37,340126002730,Bayonne,7002,651,3,Elementary,54.930609999999994,Elementary
688,38,341806001698,Sicklerville,8081,651,3,Elementary,54.930609999999994,Elementary
689,39,341254003365,Passaic,7055,651,3,Elementary,54.930609999999994,Middle
690,40,341047002600,Williamstown,8094,651,3,Elementary,54.930609999999994,Elementary
691,41,340372002974,Sergeantsville,8557,651,3,Elementary,54.930609999999994,Elementary
692,42,340096000028,Atlantic City,8401,651,3,Elementary,54.930609999999994,Elementary
693,43,340459000245,Elizabeth,7202,651,3,Elementary,54.930609999999994,Elementary
694,44,340636001546,Haddonfield,8033,651,3,Elementary,54.930609999999994,Elementary
695,45,340699004816,Hawthorne,7506,651,3,Elementary,54.930609999999994,Elementary
696,46,341608000852,Teaneck,7666,651,3,Elementary,54.930609999999994,Elementary
697,47,340756006123,Freehold,7728,651,3,Elementary,54.930609999999994,Elementary
698,48,340498000418,Fair Lawn,7410,651,3,Elementary,54.930609999999994,Elementary
699,49,340636001548,Westmont,8108,651,3,Elementary,54.930609999999994,Elementary
700,0,341752005008,Oak Ridge,7438,701,2,Elementary,51.641729999999995,Elementary
701,1,340300001446,Cherry Hill,8034,701,2,Elementary,51.641729999999995,Elementary
702,2,340783002784,Jersey City,7302,701,2,Elementary,51.641729999999995,Elementary
703,3,341608000860,Teaneck,7666,701,2,Elementary,51.641729999999995,Elementary
704,4,340393004214,Dover,7801,701,2,Elementary,51.641729999999995,Elementary
705,5,340072703029,Jersey City,7306,701,2,Elementary,51.641729999999995,Elementary
706,6,341311005084,Pittsgrove,8318,701,2,Elementary,51.641729999999995,Elementary
707,7,340549005206,Somerset,8873,701,2,Elementary,51.641729999999995,Elementary
708,8,340078103335,Jersey City,7304,701,2,Elementary,51.641729999999995,Elementary
709,9,340186004756,Bloomingdale,7403,701,2,Elementary,51.641729999999995,Elementary
710,10,340603005995,Erial,8081,701,2,Elementary,51.641729999999995,Elementary
711,11,340228005180,Raritan,8869,701,2,Elementary,51.641729999999995,Elementary
712,12,341179000217,Northfield,8225,701,2,Elementary,51.641729999999995,Elementary
713,13,341005003408,Middlesex,8846,701,2,Elementary,51.641729999999995,Elementary
714,14,340699004812,Hawthorne,7506,701,2,Elementary,51.641729999999995,Elementary
715,15,340468005032,Salem,8079,701,2,Elementary,51.641729999999995,Elementary
716,16,340183001996,Bloomfield,7003,701,2,Elementary,51.641729999999995,Elementary
717,17,340600000129,Gloucester City,8030,701,2,Elementary,51.641729999999995,Elementary
718,18,341368003836,Hazlet,7730,701,2,Elementary,51.641729999999995,Elementary
719,19,341791005894,Belvidere,7823,701,2,Elementary,51.641729999999995,Elementary
720,20,340861005578,Linden,7036,701,2,Elementary,51.641729999999995,Elementary
721,21,340180005800,Blairstown,7825,701,2,Elementary,51.641729999999995,Elementary
722,22,340003400305,Jersey City,7306,701,2,Elementary,51.641729999999995,Elementary
723,23,341434004536,Landing,7850,701,2,Elementary,51.641729999999995,Elementary
724,24,341764005018,Woodland Park,7424,701,2,Elementary,51.641729999999995,Elementary
725,25,340330004786,Clifton,7013,701,2,Elementary,51.641729999999995,Elementary
726,26,341047000397,Williamstown,8094,701,2,Elementary,51.641729999999995,Elementary
727,27,340456000051,Egg Harbor Township,8234,701,2,Elementary,51.641729999999995,Elementary
728,28,341149003488,North Brunswick,8902,701,2,Elementary,51.641729999999995,Elementary
729,29,340927003518,Old Bridge,8857,701,2,Elementary,51.641729999999995,Elementary
730,30,340393004220,Dover,7801,701,2,Elementary,51.641729999999995,Elementary
