,School ID,School Name,City,Zip Code,Address,2018 Rank,2018 Rank Stars,2018 Rank Level,2018 Avg Score,2019 Rank,2019 Rank Stars,2019 Rank Level,2019 Avg Score,2019 Student Count,Low Grade,High Grade,School Level
47,341242000706,Stony Lane Elementary School,Paramus,07652,W 110 Ridgewood Avenue,301,4,Elementary,78.06528,311,4,Elementary,77.46261,,K,4,Elementary
48,341395000802,Woodside Elementary School,River Vale,07675,801 Rivervale Rd,301,4,Elementary,78.06528,311,4,Elementary,77.46261,,PK,5,Elementary
49,340114003748,Avon Elementary School,Avon by the Sea,07717,505 Lincoln Avenue,301,4,Elementary,78.06528,311,4,Elementary,77.46261,,K,8,Elementary
0,340192000286,E. Roy Bixby,Bogota,07603,25 Fischer Ave,351,4,Elementary,75.87355,374,4,Elementary,74.62688,286.0,PK,6,Elementary
1,340000800109,Liberty Elementary School,Great Meadows,07838,334 Mountain Lake Road,351,4,Elementary,75.87355,374,4,Elementary,74.62688,,3,5,Elementary
2,341191000666,Heights Elementary School,Oakland,07436,114 Seminole Ave,351,4,Elementary,75.87355,374,4,Elementary,74.62688,,PK,5,Elementary
3,341071001138,Mary E. Roberts Elementary School,Moorestown,08057,290 Crescent Avenue,351,4,Elementary,75.87355,374,4,Elementary,74.62688,,PK,3,Elementary
4,340774000725,Elms Elementary School,Jackson,08527,780 Patterson Road,351,4,Elementary,75.87355,374,4,Elementary,74.62688,,PK,5,Elementary
5,341836000948,Sicomac Elementary School,Wyckoff,07481,356 Sicomac Ave,351,4,Elementary,75.87355,374,4,Elementary,74.62688,,PK,5,Elementary
6,340852000538,Anna C. Scott Elementary School,Leonia,07605,100 Highland Street,351,4,Elementary,75.87355,374,4,Elementary,74.62688,,PK,5,Elementary
7,340756003870,Ramtown Elementary School,Howell,07731,216 Ramtown -Greenville Road,351,4,Elementary,75.87355,374,4,Elementary,74.62688,,3,5,Elementary
8,341086004394,Mount Arlington Public School,Mount Arlington,07856,235 Howard Boulevard,351,4,Elementary,75.87355,374,4,Elementary,74.62688,,3,8,Middle
9,341248004458,Troy Hills Elementary School,Parsippany,07054,509 S  Beverwyck Road,351,4,Elementary,75.87355,374,4,Elementary,74.62688,,K,5,Elementary
10,340831004648,Lavallette Elementary School,Lavallette,08735,105 Brooklyn Ave.,351,4,Elementary,75.87355,374,4,Elementary,74.62688,,K,8,Elementary
11,341521003612,Brunswick Acres Elementary School,Kendall Park,08824,41 Kory Drive,351,4,Elementary,75.87355,374,4,Elementary,74.62688,,K,5,Elementary
12,340417004224,Central Elementary School,East Hanover,07936,400 Ridgedale Avenue,351,4,Elementary,75.87355,374,4,Elementary,74.62688,,3,5,Elementary
13,341323004688,Dr. Gerald H. Woehr Elementary School,New Egypt,08533,44 N Main St,351,4,Elementary,75.87355,374,4,Elementary,74.62688,,K,5,Elementary
14,341728004982,Packanack Elementary School,Wayne,07470,190 Oakwood Drive,351,4,Elementary,75.87355,374,4,Elementary,74.62688,,PK,5,Elementary
15,340258002020,Washington Elementary School,West Caldwell,07006,201 Central Ave,351,4,Elementary,75.87355,374,4,Elementary,74.62688,,K,5,Elementary
16,340132005120,Bedminster Township Public School,Bedminster,07921,234 Somerville Road,351,4,Elementary,75.87355,374,4,Elementary,74.62688,,PK,8,Elementary
17,341521000043,Indian Fields Elementary School,Dayton,08810,359 Ridge Road,351,4,Elementary,75.87355,374,4,Elementary,74.62688,,PK,5,Elementary
18,341563005702,James Caldwell Elementary School,Springfield,07081,36 Caldwell Place,351,4,Elementary,75.87355,374,4,Elementary,74.62688,,3,5,Elementary
19,341650005758,Livingston Elementary,Union,07083,960 Midland Blvd,351,4,Elementary,75.87355,374,4,Elementary,74.62688,,PK,4,Elementary
20,341533002432,Jefferson Elementary School,Maplewood,07040,518 Ridgewood Rd,351,4,Elementary,75.87355,374,4,Elementary,74.62688,,3,5,Elementary
21,340858004294,Lincoln Park Elementary School,Lincoln Park,07035,274 Pinebrook Road,351,4,Elementary,75.87355,374,4,Elementary,74.62688,,PK,4,Elementary
22,341776005778,McKinley Elementary School,Westfield,07090,500 First Street,351,4,Elementary,75.87355,374,4,Elementary,74.62688,,1,5,Elementary
23,340756003862,Ardena Elementary School,Farmingdale,07727,355 Adelphia Road,351,4,Elementary,75.87355,374,4,Elementary,74.62688,,3,5,Elementary
24,340564003818,Marshall W. Errickson School,Freehold,07728,271 Elton  Adelphia Road,351,4,Elementary,75.87355,374,4,Elementary,74.62688,,K,5,Elementary
25,341050006096,Brookside Elementary School,Monroe Township,08831,370 Buckelew Avenue,351,4,Elementary,75.87355,374,4,Elementary,74.62688,,3,5,Elementary
26,341536003638,John E Riley Elementary School,South Plainfield,07080,100 Morris Avenue,351,4,Elementary,75.87355,374,4,Elementary,74.62688,,PK,4,Elementary
27,340150000280,Washington Elementary School,Bergenfield,07621,49 S  Summit Street,351,4,Elementary,75.87355,374,4,Elementary,74.62688,,K,5,Elementary
28,340669004258,Salem Drive School,Whippany,07981,29 Salem Drive,351,4,Elementary,75.87355,374,4,Elementary,74.62688,,K,5,Elementary
29,340960002586,Centre City Elementary School,Mantua,08051,301 Columbus Dr,351,4,Elementary,75.87355,374,4,Elementary,74.62688,,1,3,Elementary
30,340399000348,Selzer Elementary\Middle School,Dumont,07628,435 Prospect Ave,351,4,Elementary,75.87355,374,4,Elementary,74.62688,,PK,8,Elementary
31,340384001716,Dennis Township Primary School,Cape May Court House,08210,601 Hagan Road,351,4,Elementary,75.87355,374,4,Elementary,74.62688,,PK,3,Elementary
32,341185000660,Norwood Public School,Norwood,07648,177 Summit St,351,4,Elementary,75.87355,374,4,Elementary,74.62688,,K,8,Elementary
33,341686000892,Julia A Traphagen School,Waldwick,07463,153 Summit Avenue,351,4,Elementary,75.87355,374,4,Elementary,74.62688,,PK,5,Elementary
34,341248004446,Lake Parsippany Elementary School,Parsippany,07054,225 Kingston Road,351,4,Elementary,75.87355,374,4,Elementary,74.62688,,K,5,Elementary
35,340987001128,Taunton Forge Elementary School,Medford,08055,32 Evergreen Trail,351,4,Elementary,75.87355,374,4,Elementary,74.62688,,K,5,Elementary
36,340258002014,Jefferson Elementary School,West Caldwell,07006,85 Prospect St,351,4,Elementary,75.87355,374,4,Elementary,74.62688,,K,5,Elementary
37,340924004302,Central Avenue School,Madison,07940,50 Central Avenue,351,4,Elementary,75.87355,374,4,Elementary,74.62688,,PK,5,Elementary
38,341689004144,West Belmar Elementary School,Wall,07719,925 17th Avenue,351,4,Elementary,75.87355,374,4,Elementary,74.62688,,K,5,Elementary
39,341728000408,James Fallon Elementary School,Wayne,07470,51 Clifford Drive,351,4,Elementary,75.87355,374,4,Elementary,74.62688,,K,5,Elementary
40,340663005354,Marian E. McKeown Elementary School,Newton,07860,One School Road,351,4,Elementary,75.87355,374,4,Elementary,74.62688,,K,6,Elementary
41,340693000518,Lincoln Elementary School,Hasbrouck Heights,07604,Burton & Paterson Aves,351,4,Elementary,75.87355,374,4,Elementary,74.62688,,PK,5,Elementary
42,340576000478,Washington Irving School #4,Garfield,07026,12 Madonna Place,351,4,Elementary,75.87355,374,4,Elementary,74.62688,,PK,5,Elementary
43,341047005938,Radix Elementary,Williamstown,08094,363 Radix Rd,351,4,Elementary,75.87355,374,4,Elementary,74.62688,,PK,4,Elementary
44,340861005582,Number 10,Linden,07036,2801 Highland Avenue,351,4,Elementary,75.87355,374,4,Elementary,74.62688,,PK,5,Elementary
45,341536003640,Franklin Elementary School,South Plainfield,07080,1000 Franklin Ave,351,4,Elementary,75.87355,374,4,Elementary,74.62688,,PK,4,Elementary
46,340531000446,School No. 2,Fort Lee,07024,2047 Jones Road,351,4,Elementary,75.87355,374,4,Elementary,74.62688,,PK,6,Elementary
47,341188002392,Yantacaw School,Nutley,07110,20 Yantacaw Place,351,4,Elementary,75.87355,374,4,Elementary,74.62688,,K,6,Elementary
48,341182000656,Northvale Public School,Northvale,07647,441 Tappan Road,351,4,Elementary,75.87355,374,4,Elementary,74.62688,,K,8,Elementary
49,341014000612,Highland Elementary School,Midland Park,07432,31 Highland Ave,351,4,Elementary,75.87355,374,4,Elementary,74.62688,,3,6,Elementary
0,341188002390,Washington School,Nutley,07110,155 Washington Ave,401,4,Elementary,72.95142,386,4,Elementary,73.95821,553.0,K,6,Elementary
1,341023000159,Millstone Township Elementary School,Clarksburg,08510,308 Millstone Road,401,4,Elementary,72.95142,386,4,Elementary,73.95821,,3,5,Elementary
2,341365004496,Shongum School,Randolph,07869,9 Arrow Place,401,4,Elementary,72.95142,386,4,Elementary,73.95821,,K,5,Elementary
3,341128000628,Bertrand F. Gibbs Elementary School,New Milford,07646,195 Sutton Place,401,4,Elementary,72.95142,386,4,Elementary,73.95821,,K,5,Elementary
4,340534005336,Frankford Township School,Branchville,07826,4 Pines Road,401,4,Elementary,72.95142,386,4,Elementary,73.95821,,PK,8,Elementary
5,341467005682,School One Elementary,Scotch Plains,07076,563 Willow Avenue,401,4,Elementary,72.95142,386,4,Elementary,73.95821,,PK,4,Elementary
6,340927003504,James A. McDivitt Elementary School,Old Bridge,08857,1 Manny Martin Way,401,4,Elementary,72.95142,386,4,Elementary,73.95821,,K,5,Elementary
7,341623004736,North Dover Elementary School,Toms River,08753,1759 New Hampshire Avenue,401,4,Elementary,72.95142,386,4,Elementary,73.95821,,K,5,Elementary
8,340783003395,Patricia M. Noonan School PS #26,Jersey City,07306,164 Laidlaw Ave,401,4,Elementary,72.95142,386,4,Elementary,73.95821,,PK,5,Elementary
9,341081000337,Normandy Park School,Morristown,07960,19a Normandy Parkway,401,4,Elementary,72.95142,386,4,Elementary,73.95821,,K,5,Elementary
10,340102003746,Atlantic Highlands Elementary School,Atlantic Highlands,07716,140 First Avenue,401,4,Elementary,72.95142,386,4,Elementary,73.95821,,PK,6,Elementary
11,341329004696,Nellie F. Bennett Elementary School,Point Pleasant Beach,08742,Riviera Parkway,401,4,Elementary,72.95142,386,4,Elementary,73.95821,,PK,5,Elementary
12,341644000805,Union Township Elementary School,Hampton,08827,149 Perryville Road,401,4,Elementary,72.95142,386,4,Elementary,73.95821,,PK,4,Elementary
13,340336002970,Round Valley,Lebanon,08833,128  Cokesbury Rd,401,4,Elementary,72.95142,386,4,Elementary,73.95821,,3,5,Elementary
14,341707002656,Whitman Elementary School,Turnersville,08012,827 Whitman School Dr,401,4,Elementary,72.95142,386,4,Elementary,73.95821,,K,5,Elementary
15,340885000554,Hilltop School,Lodi,07644,200 KIPP Avenue,401,4,Elementary,72.95142,386,4,Elementary,73.95821,,PK,5,Elementary
16,340123004568,Bay Head Elementary,Bay Head,08742,145 Grove Street,401,4,Elementary,72.95142,386,4,Elementary,73.95821,,K,8,Elementary
17,340828001566,Laurel Springs School,Laurel Springs,08021,623 Grand Avenue,401,4,Elementary,72.95142,386,4,Elementary,73.95821,,PK,6,Elementary
18,341692000900,Frank W. Gavlak Elementary School,Wallington,07057,106 King St,401,4,Elementary,72.95142,386,4,Elementary,73.95821,,K,6,Elementary
19,341386004948,Robert Erskine School,Ringwood,07456,88 Erskine Road,401,4,Elementary,72.95142,386,4,Elementary,73.95821,,K,3,Elementary
20,341095000423,Springville Elementary School,Mount Laurel,08054,520 Hartford Road,401,4,Elementary,72.95142,386,4,Elementary,73.95821,,PK,4,Elementary
21,341056002168,Bradford Elementary School,Upper Montclair,07042,87 Mt Hebron Rd,401,4,Elementary,72.95142,386,4,Elementary,73.95821,,PK,5,Elementary
22,340003500307,Learning Community Charter School,Jersey City,07304,2495 John F Kennedy Blvd,401,4,Elementary,72.95142,386,4,Elementary,73.95821,,PK,8,Elementary
23,340975003970,Ravine Drive Elementary School,Matawan,07747,170 Ravine Drive,401,4,Elementary,72.95142,386,4,Elementary,73.95821,,K,3,Elementary
24,340300001444,James F. Cooper Elementary School,Cherry Hill,08003,1960 Greentree Rd.,401,4,Elementary,72.95142,386,4,Elementary,73.95821,,K,5,Elementary
25,340927003510,Leroy Gordon Cooper Elementary School,Keyport,07735,160 Birchwood Drive,401,4,Elementary,72.95142,386,4,Elementary,73.95821,,K,5,Elementary
26,340519002988,Robert Hunter Elementary School,Flemington,08822,8 Dayton Road,401,4,Elementary,72.95142,386,4,Elementary,73.95821,,K,4,Elementary
27,340327000308,School #4,Cliffside Park,07010,279 Columbia Avenue,401,4,Elementary,72.95142,386,4,Elementary,73.95821,,K,6,Elementary
28,341695004960,Wanaque Elementary School,Wanaque,07465,First Street,401,4,Elementary,72.95142,386,4,Elementary,73.95821,,PK,8,Elementary
29,341242000702,Ridge Ranch Elementary School,Paramus,07652,345 Lockwood Drive,401,4,Elementary,72.95142,386,4,Elementary,73.95821,,K,4,Elementary
30,340330004780,School #9,Clifton,07012,25 Brighton Road,401,4,Elementary,72.95142,386,4,Elementary,73.95821,,PK,5,Elementary
31,340126002710,Walter F. Robinson Community School,Bayonne,07002,95 West 31st Street,401,4,Elementary,72.95142,386,4,Elementary,73.95821,,PK,8,Elementary
32,341308002618,Elwood Kindle Elementary School,Pitman,08071,211 Washington Avenue,401,4,Elementary,72.95142,386,4,Elementary,73.95821,,K,5,Elementary
33,341533002442,South Mountain Elementary School,South Orange,07079,444  West South Orange Ave,401,4,Elementary,72.95142,386,4,Elementary,73.95821,,PK,5,Elementary
34,341056002176,Hillside Elementary School,Montclair,07042,54 Orange Rd,401,4,Elementary,72.95142,386,4,Elementary,73.95821,,3,5,Elementary
35,340756003868,Newbury Elementary School,Howell,07731,179 Newbury Road,401,4,Elementary,72.95142,386,4,Elementary,73.95821,,3,5,Elementary
36,341197001750,Ocean City Primary School,Ocean City,08226,550 West Avenue,401,4,Elementary,72.95142,386,4,Elementary,73.95821,,K,3,Elementary
37,340216000199,Whiton Elementary School,Neshanic Station,08853,470 Whiton Road,401,4,Elementary,72.95142,386,4,Elementary,73.95821,,PK,3,Elementary
38,340327000306,School #3,Cliffside Park,07010,397 Palisade Avenue,401,4,Elementary,72.95142,386,4,Elementary,73.95821,,1,6,Elementary
39,340342001484,William P Tatem Elementary School,Collingswood,08108,265 Lincoln Avenue,401,4,Elementary,72.95142,386,4,Elementary,73.95821,,K,5,Elementary
40,340636001550,Van Sciver Elementary School,Haddonfield,08033,625 Rhoads Avenue,401,4,Elementary,72.95142,386,4,Elementary,73.95821,,PK,5,Elementary
41,341551003243,Mohawk Avenue School,Sparta,07871,18 Mohawk Avneue,401,4,Elementary,72.95142,386,4,Elementary,73.95821,,3,3,Elementary
42,341248004440,Intervale Elementary School,Boonton,07005,60 Pitt Road,401,4,Elementary,72.95142,386,4,Elementary,73.95821,,K,5,Elementary
43,341056005984,Charles H. Bullock School,Montclair,07042,55 Washington Street,401,4,Elementary,72.95142,386,4,Elementary,73.95821,,K,5,Elementary
44,340255000728,Byram Lakes Elementary School,Stanhope,07874,11 Mansfield Drive,401,4,Elementary,72.95142,386,4,Elementary,73.95821,,PK,4,Elementary
45,340999003394,Campbell Elementary School,Metuchen,08840,24 Durham Avenue,401,4,Elementary,72.95142,386,4,Elementary,73.95821,,1,4,Elementary
46,340723005230,Triangle Elementary Shcool,Hillsborough,08844,156 South  Triangle Road,401,4,Elementary,72.95142,386,4,Elementary,73.95821,,K,4,Elementary
47,340927003516,M. Scott Carpenter Elementary School,Old Bridge,08857,One Par Avenue,401,4,Elementary,72.95142,386,4,Elementary,73.95821,,K,5,Elementary
48,341068000620,Robert L. Craig School,Moonachie,07074,20 West Park Street,401,4,Elementary,72.95142,386,4,Elementary,73.95821,,PK,8,Elementary
49,341248004454,Rockaway Meadow Elementary School,Parsippany,07054,160 Edwards Road,401,4,Elementary,72.95142,386,4,Elementary,73.95821,,K,5,Elementary
0,341098004410,Sandshore Rd. Elementary School,Budd Lake,07828,498 Sandshore  Road,451,3,Elementary,69.86729,220,4,Elementary,82.29576,449.0,K,5,Elementary
1,341056002170,Edgemont Elementary School,Montclair,07042,20 Edgemont Rd,451,3,Elementary,69.86729,220,4,Elementary,82.29576,,K,5,Elementary
2,340711003002,High Bridge Elementary School,High Bridge,08829,40 Fairview Avenue,451,3,Elementary,69.86729,220,4,Elementary,82.29576,,PK,4,Elementary
3,340195004156,John Hill School,Boonton,07005,435 Lathrop Avenue,451,3,Elementary,69.86729,220,4,Elementary,82.29576,,3,8,Middle
4,340885000552,Columbus School,Lodi,07644,370 Westervelt Place,451,3,Elementary,69.86729,220,4,Elementary,82.29576,,K,5,Elementary
5,341431005672,Sherman Elementary School,Roselle Park,07204,375 E Grant Ave,451,3,Elementary,69.86729,220,4,Elementary,82.29576,,PK,5,Elementary
6,341734002658,Wenonah Elementary School,Wenonah,08090,200 N Clinton Ave,451,3,Elementary,69.86729,220,4,Elementary,82.29576,,PK,6,Elementary
7,340840003162,Lawrenceville Elementary School,Lawrenceville,08648,40 Craven Lane,451,3,Elementary,69.86729,220,4,Elementary,82.29576,,PK,3,Elementary
8,340000900177,Marion T. Bedwell Elementary School,Bernardsville,07924,141 Seney Drive,451,3,Elementary,69.86729,220,4,Elementary,82.29576,,PK,4,Elementary
9,340309001016,Chesterfield Township Elementary School,Chesterfield,08515,30 Saddle Way,451,3,Elementary,69.86729,220,4,Elementary,82.29576,,PK,6,Elementary
10,340183001994,Demarest Elementary School,Bloomfield,07003,465 Broughton Ave,451,3,Elementary,69.86729,220,4,Elementary,82.29576,,K,6,Elementary
11,340927000195,William A. Miller Elementary School,Old Bridge,08857,2 Old Matawan Road,451,3,Elementary,69.86729,220,4,Elementary,82.29576,,K,5,Elementary
12,341464003584,Emma Arleth Elementary School,Parlin,08859,3198 Washington Road,451,3,Elementary,69.86729,220,4,Elementary,82.29576,,K,3,Elementary
13,341089001600,Mary Bray Elementary School,Mount Ephraim,08059,225 West Kings Highway,451,3,Elementary,69.86729,220,4,Elementary,82.29576,,PK,4,Elementary
14,340203005927,Peter Muschal Elementary,Bordentown,08505,323 Ward Ave,451,3,Elementary,69.86729,220,4,Elementary,82.29576,,PK,5,Elementary
15,340411003312,Chittick Elementary School,E Brunswick,08816,5 Flagler Street,451,3,Elementary,69.86729,220,4,Elementary,82.29576,,PK,5,Elementary
16,341398004498,Riverdale School,Riverdale,07457,52 Newark Pompton Turnpike,451,3,Elementary,69.86729,220,4,Elementary,82.29576,,PK,8,Elementary
17,340342001480,Mark Newbie Elementary School,Collingswood,08108,2 East Browning Rd,451,3,Elementary,69.86729,220,4,Elementary,82.29576,,K,5,Elementary
18,340300001440,Horace Mann Elementary School,Cherry Hill,08003,150 Walt Whitman Blvd.,451,3,Elementary,69.86729,220,4,Elementary,82.29576,,K,5,Elementary
19,341713004542,Flocktown-Kossmann Elementary School,Long Valley,07853,90 Flocktown Road,451,3,Elementary,69.86729,220,4,Elementary,82.29576,,PK,5,Elementary
20,341035004326,Canfield Avenue School,Mine Hill,07803,42 Canfield Avenue,451,3,Elementary,69.86729,220,4,Elementary,82.29576,,PK,6,Elementary
21,341812003698,Indiana Avenue Elementary School,Iselin,08830,Indiana Avenue,451,3,Elementary,69.86729,220,4,Elementary,82.29576,,K,5,Elementary
22,340567005804,Frelinghuysen Township Elementary School,Johnsonburg,07846,780 Route 94,451,3,Elementary,69.86729,220,4,Elementary,82.29576,,PK,6,Elementary
23,340576000387,James Madison School #10,Garfield,07026,55 Lincoln Place,451,3,Elementary,69.86729,220,4,Elementary,82.29576,,PK,5,Elementary
24,341095001156,Countryside Elementary School,Mount Laurel,08054,115 Schoolhouse Lane,451,3,Elementary,69.86729,220,4,Elementary,82.29576,,PK,4,Elementary
25,340315005450,Frank K. Hehnly,Clark,07066,590 Raritan Road,451,3,Elementary,69.86729,220,4,Elementary,82.29576,,K,5,Elementary
26,340135001972,Belleville PS9,Belleville,07109,301 Ralph St,451,3,Elementary,69.86729,220,4,Elementary,82.29576,,K,6,Elementary
27,340810004630,Lanoka Harbor Elementary School,Lanoka Harbor,08734,281 Manchester Ave,451,3,Elementary,69.86729,220,4,Elementary,82.29576,,K,4,Elementary
28,341464003598,Woodrow Wilson Elementary School,Sayreville,08872,65 Dane Street,451,3,Elementary,69.86729,220,4,Elementary,82.29576,,K,3,Elementary
29,341446000812,Lincoln School,Rutherford,07070,414 Montross Avenue,451,3,Elementary,69.86729,220,4,Elementary,82.29576,,PK,3,Elementary
30,341656004126,Newell Elementary School,Allentown,08501,27 High Street,451,3,Elementary,69.86729,220,4,Elementary,82.29576,,PK,4,Elementary
31,340699004814,Thomas Jefferson Elementary School,Hawthorne,07507,233 Goffle Hill Road,451,3,Elementary,69.86729,220,4,Elementary,82.29576,,PK,5,Elementary
32,341620004114,Swimming River School,Tinton Falls,07724,220 Hance Avenue,451,3,Elementary,69.86729,220,4,Elementary,82.29576,,3,5,Elementary
33,341047002596,Holly Glen Elementary School,Williamstown,08094,900 North Main Street,451,3,Elementary,69.86729,220,4,Elementary,82.29576,,PK,4,Elementary
34,340466000372,Gantner Avenue School,Elmwood Park,07407,99 Roosevelt Ave,451,3,Elementary,69.86729,220,4,Elementary,82.29576,,K,5,Elementary
35,340942003942,Manasquan Elementary School,Manasquan,08736,168 Broad Street,451,3,Elementary,69.86729,220,4,Elementary,82.29576,,PK,8,Elementary
36,341608000856,James Russell Lowell Elementary School,Teaneck,07666,1025 Lincoln Place,451,3,Elementary,69.86729,220,4,Elementary,82.29576,,K,4,Elementary
37,340300001462,Woodcrest Elementary School,Cherry Hill,08003,400 Cranford Dr.,451,3,Elementary,69.86729,220,4,Elementary,82.29576,,K,5,Elementary
38,341833005116,Mary S. Shoemaker School,Woodstown,08098,201 E  Millbrooke Ave,451,3,Elementary,69.86729,220,4,Elementary,82.29576,,1,5,Elementary
39,341365004492,Ironia School,Randolph,07869,303 Dover  Chester Road,451,3,Elementary,69.86729,220,4,Elementary,82.29576,,K,5,Elementary
40,341098004404,Chester M. Stephens Elementary School,Budd Lake,07828,99 Sunset Drive,451,3,Elementary,69.86729,220,4,Elementary,82.29576,,K,5,Elementary
41,341056002182,Northeast Elementary School,Upper Montclair,07042,603 Grove St,451,3,Elementary,69.86729,220,4,Elementary,82.29576,,K,5,Elementary
42,340171005895,Thomas B. Conley Elementary School,Asbury,08802,940 Iron Bridge Rd,451,3,Elementary,69.86729,220,4,Elementary,82.29576,,PK,5,Elementary
43,340441003774,Woodmere,Eatontown,07724,65 Raleigh Court,451,3,Elementary,69.86729,220,4,Elementary,82.29576,,3,4,Elementary
44,340411003300,Bowne-Munro Elementary School,E Brunswick,08816,120 Main Street,451,3,Elementary,69.86729,220,4,Elementary,82.29576,,PK,5,Elementary
45,340399000346,Lincoln Elementary School,Dumont,07628,80 Prospect Ave,451,3,Elementary,69.86729,220,4,Elementary,82.29576,,K,5,Elementary
46,341095001166,Parkway Elementary School,Mount Laurel,08054,142 Ramblewood Parkway,451,3,Elementary,69.86729,220,4,Elementary,82.29576,,K,4,Elementary
47,341335004936,Lincoln School,Pompton Lakes,07442,40 Mill Street,451,3,Elementary,69.86729,220,4,Elementary,82.29576,,PK,5,Elementary
48,341413004510,Birchwood Elementary School,Dover,07801,1 Art Street,451,3,Elementary,69.86729,220,4,Elementary,82.29576,,K,5,Elementary
49,341191000664,Dogwood Hill Elementary School,Oakland,07436,25 Dogwood Dr,451,3,Elementary,69.86729,220,4,Elementary,82.29576,,K,5,Elementary
0,341572005404,Valley Road School,Stanhope,07874,24 Valley Road,501,3,Elementary,66.06623,554,3,Elementary,62.21891,310.0,PK,8,Elementary
1,340546002990,Franklin Township School,Quakertown,08868,226 Quakertown Road,501,3,Elementary,66.06623,554,3,Elementary,62.21891,,PK,8,Elementary
2,340399000344,Honiss Elementary\Middle School,Dumont,07628,31 Depew St,501,3,Elementary,66.06623,554,3,Elementary,62.21891,,K,8,Elementary
3,340948005036,Mannington Township Elementary School,Salem,08079,495 Route 45,501,3,Elementary,66.06623,554,3,Elementary,62.21891,,PK,8,Elementary
4,340654003114,Langtree Elementary School,Hamilton,08690,2080 Whatley Road,501,3,Elementary,66.06623,554,3,Elementary,62.21891,,PK,5,Elementary
5,340927003520,Southwood Elementary School,Old Bridge,08857,64 Southwood Dr,501,3,Elementary,66.06623,554,3,Elementary,62.21891,,K,5,Elementary
6,340654003130,Yardville Elementary School,Hamilton,08620,450 Yardville  Allentown Rd,501,3,Elementary,66.06623,554,3,Elementary,62.21891,,PK,5,Elementary
7,341752005004,Maple Road Elementary School,West Milford,07480,36 Maple Road,501,3,Elementary,66.06623,554,3,Elementary,62.21891,,PK,6,Elementary
8,341221005042,Oldmans Township School,Pedricktown,08067,10 Freed Road,501,3,Elementary,66.06623,554,3,Elementary,62.21891,,PK,8,Elementary
9,340252004168,Aaron Decker School,Butler,07405,98 Decker Road,501,3,Elementary,66.06623,554,3,Elementary,62.21891,,PK,4,Elementary
10,340222004596,Midstreams Elementary School,Brick,08724,500 Midstreams Rd,501,3,Elementary,66.06623,554,3,Elementary,62.21891,,K,5,Elementary
11,340570002992,Frenchtown Elementary,Frenchtown,08825,902 Harrison St,501,3,Elementary,66.06623,554,3,Elementary,62.21891,,PK,8,Elementary
12,340603001518,Glendora Elementary School,Glendora,08029,201 Station Ave,501,3,Elementary,66.06623,554,3,Elementary,62.21891,,K,5,Elementary
13,340203005926,Mac Farland Intermediate,Bordentown,08505,87 Crosswicks St,501,3,Elementary,66.06623,554,3,Elementary,62.21891,,3,5,Elementary
14,341524000836,Memorial School,South Hackensack,07606,Memorial School,501,3,Elementary,66.06623,554,3,Elementary,62.21891,,PK,8,Elementary
15,340330004792,School #16,Clifton,07013,755 Grove Street,501,3,Elementary,66.06623,554,3,Elementary,62.21891,,K,5,Elementary
16,341413004518,Katharine D Malone Elementary School,Rockaway,07866,524 Green Pond Road,501,3,Elementary,66.06623,554,3,Elementary,62.21891,,K,5,Elementary
17,340429000474,McKenzie School,East Rutherford,07073,125 Carlton Avenue,501,3,Elementary,66.06623,554,3,Elementary,62.21891,,PK,4,Elementary
18,341413004516,Dennis B O'Brien Elementary School,Dover,07801,16 Mineral Spring Drive,501,3,Elementary,66.06623,554,3,Elementary,62.21891,,PK,5,Elementary
19,341740001762,West Cape May Elementary School,West Cape May,08204,301 Moore Street,501,3,Elementary,66.06623,554,3,Elementary,62.21891,,PK,6,Elementary
20,340813005374,Lafayette Township School,Lafayette,07848,178 Beaver Run Road,501,3,Elementary,66.06623,554,3,Elementary,62.21891,,PK,8,Elementary
21,340621000471,Greenwich School,Stewartsville,08886,101 Wyndham Farm Boulevard,501,3,Elementary,66.06623,554,3,Elementary,62.21891,,PK,5,Elementary
22,341752005006,Marshall Hill Elementary School,West Milford,07480,210 Marshall Hill Road,501,3,Elementary,66.06623,554,3,Elementary,62.21891,,K,6,Elementary
23,341689004136,Central Elementary School,Wall,07719,2007 Allenwood Road,501,3,Elementary,66.06623,554,3,Elementary,62.21891,,K,5,Elementary
24,341728004978,Lafayette Elementary School,Wayne,07470,100 Laauwe Avenue,501,3,Elementary,66.06623,554,3,Elementary,62.21891,,PK,5,Elementary
25,340300001458,Thomas Paine Elementary School,Cherry Hill,08034,4001 Church Rd.,501,3,Elementary,66.06623,554,3,Elementary,62.21891,,K,5,Elementary
26,340001400258,Englewood on the Palisades Charter School,Englewood,07631,65  West Demarest Avenue,501,3,Elementary,66.06623,554,3,Elementary,62.21891,,K,8,Elementary
27,341029003434,Parkview School,Milltown,08850,80 Violet Terrace,501,3,Elementary,66.06623,554,3,Elementary,62.21891,,PK,3,Elementary
28,340945000031,Manchester Township Elementary School,Manchester,08733,101 N  Colonial Drive,501,3,Elementary,66.06623,554,3,Elementary,62.21891,,K,5,Elementary
29,341464003586,Dwight D. Eisenhower Elementary School,Parlin,08859,601 Ernston Road,501,3,Elementary,66.06623,554,3,Elementary,62.21891,,K,3,Elementary
